run_id,model,split,trajectory_id,time_index,target_action_index,horizon,expert_action,pred_action,expert_action_norm,pred_action_norm,expert_gripper,pred_gripper,cosine_similarity,per_dimension_error,squared_error
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,5,8,2,"[0.0, -0.7392857074737549, -0.23571428656578064, 0.029999999329447746, 0.0, -0.0, -1.0]","[0.046487025916576385, -0.4026905298233032, -0.22198763489723206, 0.002349346876144409, 0.022986505180597305, -0.015233904123306274, -0.8948138952255249]",1.266098142,1.00750041,-1,-0.8948138952,0.9759476781,"[0.046487025916576385, 0.33659517765045166, 0.013726651668548584, -0.027650652453303337, 0.022986505180597305, -0.015233904123306274, 0.1051861047744751]",0.01831927523
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,5,9,3,"[0.0, -0.75, -0.24642856419086456, 0.03214285895228386, 0.0, -0.0, -1.0]","[0.08201935887336731, -0.37889978289604187, -0.25837212800979614, 0.014384530484676361, 0.020303484052419662, -0.00404324010014534, -0.891025185585022]",1.274464726,1.005788088,-1,-0.8910251856,0.9668377042,"[0.08201935887336731, 0.37110021710395813, -0.01194356381893158, -0.017758328467607498, 0.020303484052419662, -0.00404324010014534, 0.10897481441497803]",0.02245780453
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,6,7,0,"[0.0, -0.6803571581840515, -0.2142857164144516, 0.014999999664723873, 0.003214285708963871, -0.0, -1.0]","[0.03917589783668518, -0.6282704472541809, -0.16163194179534912, 0.005470775067806244, 0.04077761992812157, -0.028611622750759125, -0.9567928314208984]",1.228429675,1.157733679,-1,-0.9567928314,0.9978169203,"[0.03917589783668518, 0.052086710929870605, 0.05265377461910248, -0.00952922459691763, 0.03756333515048027, -0.028611622750759125, 0.04320716857910156]",0.001601070049
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,6,8,1,"[0.0, -0.7392857074737549, -0.23571428656578064, 0.029999999329447746, 0.0, -0.0, -1.0]","[0.01656491495668888, -0.6336329579353333, -0.24082215130329132, 0.01644996739923954, 0.02704629674553871, -0.007763408124446869, -0.9472164511680603]",1.266098142,1.165350437,-1,-0.9472164512,0.9982804656,"[0.01656491495668888, 0.10565274953842163, -0.005107864737510681, -0.013550031930208206, 0.02704629674553871, -0.007763408124446869, 0.0527835488319397]",0.002174924128
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,6,9,2,"[0.0, -0.75, -0.24642856419086456, 0.03214285895228386, 0.0, -0.0, -1.0]","[0.0019955094903707504, -0.5637235641479492, -0.2963862717151642, 0.002537686377763748, 0.019484929740428925, -0.015683181583881378, -0.85019451379776]",1.274464726,1.062589169,-1,-0.8501945138,0.9939998984,"[0.0019955094903707504, 0.18627643585205078, -0.04995770752429962, -0.02960517257452011, 0.019484929740428925, -0.015683181583881378, 0.14980548620224]",0.008734634146
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,6,10,3,"[0.0, -0.7419642806053162, -0.2651785612106323, 0.035357143729925156, 0.0, -0.0, -1.0]","[0.024266008287668228, -0.535539984703064, -0.3447374701499939, 0.019542356953024864, 0.009769845753908157, -0.003682997077703476, -0.8434748649597168]",1.2736094,1.057438731,-1,-0.843474865,0.9897312522,"[0.024266008287668228, 0.2064242959022522, -0.07955890893936157, -0.01581478677690029, 0.009769845753908157, -0.003682997077703476, 0.1565251350402832]",0.01062695589
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,7,8,0,"[0.0, -0.7392857074737549, -0.23571428656578064, 0.029999999329447746, 0.0, -0.0, -1.0]","[0.03348977863788605, -0.6873878836631775, -0.20283940434455872, 0.007968250662088394, 0.028813369572162628, -0.023730330169200897, -0.9498488903045654]",1.266098142,1.190981627,-1,-0.9498488903,0.9987906814,"[0.03348977863788605, 0.05189782381057739, 0.032874882221221924, -0.022031748667359352, 0.028813369572162628, -0.023730330169200897, 0.05015110969543457]",0.001327082515
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,7,9,1,"[0.0, -0.75, -0.24642856419086456, 0.03214285895228386, 0.0, -0.0, -1.0]","[-0.006665254011750221, -0.67576003074646, -0.295087069272995, 0.021085387095808983, 0.012053717859089375, 0.0029463693499565125, -0.9388524889945984]",1.274464726,1.194074988,-1,-0.938852489,0.9982005954,"[-0.006665254011750221, 0.07423996925354004, -0.04865850508213043, -0.011057471856474876, 0.012053717859089375, 0.0029463693499565125, 0.06114751100540161]",0.001705558272
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,7,10,2,"[0.0, -0.7419642806053162, -0.2651785612106323, 0.035357143729925156, 0.0, -0.0, -1.0]","[-0.02732308767735958, -0.5899351239204407, -0.3710530996322632, 0.0030375197529792786, 0.003997784107923508, -0.008455224335193634, -0.8485248684883118]",1.2736094,1.098426819,-1,-0.8485248685,0.989829421,"[-0.02732308767735958, 0.1520291566848755, -0.10587453842163086, -0.03231962397694588, 0.003997784107923508, -0.008455224335193634, 0.15147513151168823]",0.008449368179
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,7,11,3,"[0.0, -0.7178571224212646, -0.2946428656578064, 0.03214285895228386, 0.0, -0.0, -1.0]","[-0.00649562943726778, -0.5503307580947876, -0.4246113896369934, 0.021716691553592682, -0.011032165959477425, 0.004145000129938126, -0.8404619097709656]",1.266162157,1.090957284,-1,-0.8404619098,0.9855202436,"[-0.00649562943726778, 0.16752636432647705, -0.129968523979187, -0.010426167398691177, -0.011032165959477425, 0.004145000129938126, 0.15953809022903442]",0.01009987015
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,8,9,0,"[0.0, -0.75, -0.24642856419086456, 0.03214285895228386, 0.0, -0.0, -1.0]","[0.03073994815349579, -0.7031038999557495, -0.22470012307167053, 0.013407167047262192, 0.02096271514892578, -0.01730639487504959, -0.929690957069397]",1.274464726,1.187869668,-1,-0.9296909571,0.999289453,"[0.03073994815349579, 0.04689610004425049, 0.02172844111919403, -0.018735691905021667, 0.02096271514892578, -0.01730639487504959, 0.07030904293060303]",0.00137852109
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,8,10,1,"[0.0, -0.7419642806053162, -0.2651785612106323, 0.035357143729925156, 0.0, -0.0, -1.0]","[-0.02190101332962513, -0.6773306727409363, -0.32150551676750183, 0.02339833416044712, 0.0006681224331259727, 0.011263862252235413, -0.9154859781265259]",1.2736094,1.18381238,-1,-0.9154859781,0.9976190925,"[-0.02190101332962513, 0.06463360786437988, -0.05632695555686951, -0.011958809569478035, 0.0006681224331259727, 0.011263862252235413, 0.08451402187347412]",0.002177548129
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,8,11,2,"[0.0, -0.7178571224212646, -0.2946428656578064, 0.03214285895228386, 0.0, -0.0, -1.0]","[-0.04844455420970917, -0.5814647674560547, -0.414872944355011, 0.002769060432910919, -0.00879696011543274, -0.002780616283416748, -0.8260254859924316]",1.266162157,1.093150735,-1,-0.826025486,0.9867469668,"[-0.04844455420970917, 0.13639235496520996, -0.12023007869720459, -0.02937379851937294, -0.00879696011543274, -0.002780616283416748, 0.17397451400756836]",0.009517156519
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,8,12,3,"[0.0, -0.6991071701049805, -0.32946428656578064, 0.03214285895228386, 0.0, -0.0, -1.0]","[-0.037999652326107025, -0.5310267210006714, -0.46931028366088867, 0.02090521529316902, -0.027360759675502777, 0.010671105235815048, -0.8106889724731445]",1.264251113,1.078054547,-1,-0.8106889725,0.9811398387,"[-0.037999652326107025, 0.16808044910430908, -0.13984599709510803, -0.011237643659114838, -0.027360759675502777, 0.010671105235815048, 0.18931102752685547]",0.0122970501
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,9,10,0,"[0.0, -0.7419642806053162, -0.2651785612106323, 0.035357143729925156, 0.0, -0.0, -1.0]","[0.024969428777694702, -0.6807651519775391, -0.22962114214897156, 0.014285381883382797, 0.015431065112352371, -0.014850915409624577, -0.9265514612197876]",1.2736094,1.173009276,-1,-0.9265514612,0.9993941188,"[0.024969428777694702, 0.0611991286277771, 0.03555741906166077, -0.02107176184654236, 0.015431065112352371, -0.014850915409624577, 0.0734485387802124]",0.001704358612
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,9,11,1,"[0.0, -0.7178571224212646, -0.2946428656578064, 0.03214285895228386, 0.0, -0.0, -1.0]","[-0.021818505600094795, -0.6362330317497253, -0.3213557004928589, 0.019451791420578957, -0.006450176239013672, 0.01427493616938591, -0.9345702528953552]",1.266162157,1.175833106,-1,-0.9345702529,0.9985288382,"[-0.021818505600094795, 0.0816240906715393, -0.02671283483505249, -0.012691067531704903, -0.006450176239013672, 0.01427493616938591, 0.06542974710464478]",0.001791372662
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,9,12,2,"[0.0, -0.6991071701049805, -0.32946428656578064, 0.03214285895228386, 0.0, -0.0, -1.0]","[-0.05045243352651596, -0.5324439406394958, -0.41954612731933594, -0.0006624870002269745, -0.016805637627840042, 0.0012057051062583923, -0.8691959977149963]",1.264251113,1.103561044,-1,-0.8691959977,0.9888597131,"[-0.05045243352651596, 0.16666322946548462, -0.0900818407535553, -0.032805345952510834, -0.016805637627840042, 0.0012057051062583923, 0.13080400228500366]",0.00812951196
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,9,13,3,"[0.0, -0.6267856955528259, -0.3776785731315613, 0.024642856791615486, 0.0, -0.0, -1.0]","[-0.03766100853681564, -0.4718042314052582, -0.4757108986377716, 0.017635462805628777, -0.033633120357990265, 0.01615908369421959, -0.8676414489746094]",1.239398479,1.097644567,-1,-0.867641449,0.9875354767,"[-0.03766100853681564, 0.15498146414756775, -0.09803232550621033, -0.00700739398598671, -0.033633120357990265, 0.01615908369421959, 0.13235855102539062]",0.007715447806
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,10,11,0,"[0.0, -0.7178571224212646, -0.2946428656578064, 0.03214285895228386, 0.0, -0.0, -1.0]","[0.02092064917087555, -0.6642129421234131, -0.24313867092132568, 0.015226196497678757, 0.012194430455565453, -0.017066605389118195, -0.9342087507247925]",1.266162157,1.172241807,-1,-0.9342087507,0.9992581606,"[0.02092064917087555, 0.05364418029785156, 0.05150419473648071, -0.016916662454605103, 0.012194430455565453, -0.017066605389118195, 0.06579124927520752]",0.001574669848
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,10,12,1,"[0.0, -0.6991071701049805, -0.32946428656578064, 0.03214285895228386, 0.0, -0.0, -1.0]","[-0.024642443284392357, -0.612561821937561, -0.3283897340297699, 0.018604284152388573, -0.0065411971881985664, 0.011823005974292755, -0.9577825665473938]",1.264251113,1.183872938,-1,-0.9577825665,0.998735249,"[-0.024642443284392357, 0.08654534816741943, 0.0010745525360107422, -0.013538574799895287, -0.0065411971881985664, 0.011823005974292755, 0.0422174334526062]",0.00146381103
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,10,13,2,"[0.0, -0.6267856955528259, -0.3776785731315613, 0.024642856791615486, 0.0, -0.0, -1.0]","[-0.05591745674610138, -0.5110670924186707, -0.42166927456855774, -0.0033367760479450226, -0.016216184943914413, -0.001810077577829361, -0.9058654308319092]",1.239398479,1.12382865,-1,-0.9058654308,0.9946130514,"[-0.05591745674610138, 0.11571860313415527, -0.04399070143699646, -0.02797963283956051, -0.016216184943914413, -0.001810077577829361, 0.09413456916809082]",0.004051879514
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,10,14,3,"[0.0, -0.5491071343421936, -0.43660715222358704, 0.01607142947614193, -0.014999999664723873, -0.0, -1.0]","[-0.0448000431060791, -0.44803354144096375, -0.4722834825515747, 0.015598446130752563, -0.028370507061481476, 0.015161123126745224, -0.9161442518234253]",1.221731424,1.125340462,-1,-0.9161442518,0.9957649112,"[-0.0448000431060791, 0.10107359290122986, -0.03567633032798767, -0.00047298334538936615, -0.013370507396757603, 0.015161123126745224, 0.08385574817657471]",0.002990908222
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,11,12,0,"[0.0, -0.6991071701049805, -0.32946428656578064, 0.03214285895228386, 0.0, -0.0, -1.0]","[0.011416643857955933, -0.6380399465560913, -0.2812735140323639, 0.01540243998169899, 0.008778015151619911, -0.015288704074919224, -0.9291789531707764]",1.264251113,1.16200757,-1,-0.9291789532,0.999545753,"[0.011416643857955933, 0.06106722354888916, 0.04819077253341675, -0.01674041897058487, 0.008778015151619911, -0.015288704074919224, 0.07082104682922363]",0.001684079529
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,11,13,1,"[0.0, -0.6267856955528259, -0.3776785731315613, 0.024642856791615486, 0.0, -0.0, -1.0]","[-0.03389362990856171, -0.5831590890884399, -0.36290091276168823, 0.01594376750290394, -0.01117239985615015, 0.011996667832136154, -0.951045572757721]",1.239398479,1.17385304,-1,-0.9510455728,0.9994105697,"[-0.03389362990856171, 0.043626606464385986, 0.014777660369873047, -0.008699089288711548, -0.01117239985615015, 0.011996667832136154, 0.04895442724227905]",0.0008587701595
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,11,14,2,"[0.0, -0.5491071343421936, -0.43660715222358704, 0.01607142947614193, -0.014999999664723873, -0.0, -1.0]","[-0.0630873367190361, -0.4785510003566742, -0.4537562429904938, -0.00512256845831871, -0.02114507555961609, -0.0007308870553970337, -0.8881945013999939]",1.221731424,1.108264089,-1,-0.8881945014,0.9965415001,"[-0.0630873367190361, 0.07055613398551941, -0.01714909076690674, -0.02119399793446064, -0.006145075894892216, -0.0007308870553970337, 0.1118054986000061]",0.0031771746
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,11,15,3,"[0.0, -0.44999998807907104, -0.5169642567634583, 0.008571428246796131, -0.03857142850756645, -0.0, -1.0]","[-0.05399850755929947, -0.41423094272613525, -0.502848744392395, 0.012975212186574936, -0.03370347619056702, 0.015614267438650131, -0.8923195600509644]",1.212977052,1.106861472,-1,-0.8923195601,0.9981319904,"[-0.05399850755929947, 0.03576904535293579, 0.014115512371063232, 0.004403783939778805, 0.004867952316999435, 0.015614267438650131, 0.10768043994903564]",0.002325212117
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,12,13,0,"[0.0, -0.6267856955528259, -0.3776785731315613, 0.024642856791615486, 0.0, -0.0, -1.0]","[0.013671427965164185, -0.6297504901885986, -0.32050663232803345, 0.015785377472639084, 0.013549458235502243, -0.012788095511496067, -0.9350690841674805]",1.239398479,1.172368407,-1,-0.9350690842,0.9987567067,"[0.013671427965164185, -0.002964794635772705, 0.05717194080352783, -0.008857479318976402, 0.013549458235502243, -0.012788095511496067, 0.06493091583251953]",0.001157989958
20260528_081325_libero_spatial_wam_gru_libero_spatial_wam_gru_dinov2s_future_seed0,wam_gru_dinov2s_future,val,datasets/libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5:data/demo_18,12,14,1,"[0.0, -0.5491071343421936, -0.43660715222358704, 0.01607142947614193, -0.014999999664723873, -0.0, -1.0]","[-0.037038154900074005, -0.576034426689148, -0.4061072766780853, 0.015610357746481895, -0.00809004157781601, 0.01312107965350151, -0.965372622013092]",1.221731424,1.196050286,-1,-0.965372622,0.9987041354,"[-0.037038154900074005, -0.026927292346954346, 0.03049987554550171, -0.0004610717296600342, 0.006909958086907864, 0.01312107965350151, 0.03462737798690796]",0.0006351892953
