run_id,model,split,trajectory_id,time_index,target_action_index,horizon,expert_action,pred_action,expert_action_norm,pred_action_norm,expert_gripper,pred_gripper,cosine_similarity,per_dimension_error,squared_error
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,5,8,2,"[0.7044642567634583, 0.11785714328289032, -0.02946428582072258, -0.003214285708963871, 0.0, -0.0, -1.0]","[0.707828938961029, 0.11168264597654343, -0.10077774524688721, 0.02877822145819664, 0.008153054863214493, 0.008598264306783676, -0.9296928644180298]",1.229243159,1.178536534,-1,-0.9296928644,0.99700737,"[0.0033646821975708008, -0.006174497306346893, -0.07131345570087433, 0.031992506235837936, 0.008153054863214493, 0.008598264306783676, 0.07030713558197021]",0.001606010133
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,5,9,3,"[0.7232142686843872, 0.1205357164144516, -0.09642857313156128, 0.0, 0.0, -0.0, -1.0]","[0.6708478331565857, 0.09276610612869263, -0.13891832530498505, 0.014988973736763, -0.005439687520265579, 0.0057196244597435, -0.9598159790039062]",1.243730783,1.18299377,-1,-0.959815979,0.9987998605,"[-0.052366435527801514, -0.027769610285758972, -0.04248975217342377, 0.014988973736763, -0.005439687520265579, 0.0057196244597435, 0.04018402099609375]",0.00103150052
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,6,7,0,"[0.6991071701049805, 0.14464285969734192, -0.0, -0.017142856493592262, 0.0, -0.0, -1.0]","[0.6632424592971802, 0.14130587875843048, -0.015563655644655228, -0.024089712649583817, 0.013203306123614311, 0.004258325323462486, -0.8257799744606018]",1.228806853,1.06901145,-1,-0.8257799745,0.9974883795,"[-0.03586471080780029, -0.003336980938911438, -0.015563655644655228, -0.006946856155991554, 0.013203306123614311, 0.004258325323462486, 0.1742200255393982]",0.004590424709
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,6,8,1,"[0.7044642567634583, 0.11785714328289032, -0.02946428582072258, -0.003214285708963871, 0.0, -0.0, -1.0]","[0.6777841448783875, 0.12212607264518738, -0.04535292088985443, -0.01371067576110363, -0.015085229650139809, -0.019071362912654877, -0.8399998545646667]",1.229243159,1.087539434,-1,-0.8399998546,0.997305572,"[-0.0266801118850708, 0.004268929362297058, -0.01588863506913185, -0.010496390052139759, -0.015085229650139809, -0.019071362912654877, 0.16000014543533325]",0.003897714661
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,6,9,2,"[0.7232142686843872, 0.1205357164144516, -0.09642857313156128, 0.0, 0.0, -0.0, -1.0]","[0.7060289978981018, 0.10275088250637054, -0.11649101972579956, 0.03729711100459099, 0.014241594821214676, 0.01724359579384327, -0.8298265337944031]",1.243730783,1.101411939,-1,-0.8298265338,0.9957624078,"[-0.0171852707862854, -0.017784833908081055, -0.02006244659423828, 0.03729711100459099, 0.014241594821214676, 0.01724359579384327, 0.17017346620559692]",0.004552054685
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,6,10,3,"[0.6830357313156128, 0.09107142686843872, -0.16875000298023224, 0.0, 0.0, -0.0, -1.0]","[0.6565315127372742, 0.08593913912773132, -0.169160395860672, 0.004713788628578186, -0.00732828676700592, 0.0035805553197860718, -0.8596458435058594]",1.226094723,1.098232269,-1,-0.8596458435,0.9984523058,"[-0.026504218578338623, -0.0051322877407073975, -0.0004103928804397583, 0.004713788628578186, -0.00732828676700592, 0.0035805553197860718, 0.14035415649414062]",0.002931002062
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,7,8,0,"[0.7044642567634583, 0.11785714328289032, -0.02946428582072258, -0.003214285708963871, 0.0, -0.0, -1.0]","[0.6817624568939209, 0.14533045887947083, -0.06157420948147774, -0.016365457326173782, 0.0015171505510807037, -0.0006728563457727432, -0.8437967300415039]",1.229243159,1.096346617,-1,-0.84379673,0.9965811372,"[-0.022701799869537354, 0.027473315596580505, -0.03210992366075516, -0.013151171617209911, 0.0015171505510807037, -0.0006728563457727432, 0.1562032699584961]",0.003839481622
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,7,9,1,"[0.7232142686843872, 0.1205357164144516, -0.09642857313156128, 0.0, 0.0, -0.0, -1.0]","[0.6913540363311768, 0.11876952648162842, -0.1058148443698883, -0.010900748893618584, -0.02898901142179966, -0.017367921769618988, -0.848240852355957]",1.243730783,1.106366515,-1,-0.8482408524,0.9976274967,"[-0.03186023235321045, -0.0017661899328231812, -0.009386271238327026, -0.010900748893618584, -0.02898901142179966, -0.017367921769618988, 0.15175914764404297]",0.003628281178
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,7,10,2,"[0.6830357313156128, 0.09107142686843872, -0.16875000298023224, 0.0, 0.0, -0.0, -1.0]","[0.7235924601554871, 0.10921849310398102, -0.19023267924785614, 0.04364977404475212, -0.002974133938550949, 0.011154692620038986, -0.8470767140388489]",1.226094723,1.136345387,-1,-0.847076714,0.9928926826,"[0.04055672883987427, 0.018147066235542297, -0.0214826762676239, 0.04364977404475212, -0.002974133938550949, 0.011154692620038986, 0.15292328596115112]",0.003979968373
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,7,11,3,"[0.6723214387893677, 0.0803571417927742, -0.22232143580913544, 0.0, 0.0, -0.0, -1.0]","[0.6650607585906982, 0.09072063863277435, -0.24884818494319916, 0.0009350478649139404, -0.021804504096508026, 0.001932002604007721, -0.8724009990692139]",1.227965951,1.128727198,-1,-0.8724009991,0.9971943498,"[-0.007260680198669434, 0.010363496840000153, -0.02652674913406372, 0.0009350478649139404, -0.021804504096508026, 0.001932002604007721, 0.12759900093078613]",0.002517904853
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,8,9,0,"[0.7232142686843872, 0.1205357164144516, -0.09642857313156128, 0.0, 0.0, -0.0, -1.0]","[0.67527836561203, 0.14519882202148438, -0.11701488494873047, -0.013283107429742813, -0.0025946442037820816, -0.0019515175372362137, -0.8513854146003723]",1.243730783,1.102642417,-1,-0.8513854146,0.9979226589,"[-0.04793590307235718, 0.024663105607032776, -0.02058631181716919, -0.013283107429742813, -0.0025946442037820816, -0.0019515175372362137, 0.14861458539962769]",0.003657598747
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,8,10,1,"[0.6830357313156128, 0.09107142686843872, -0.16875000298023224, 0.0, 0.0, -0.0, -1.0]","[0.6809434294700623, 0.11357107758522034, -0.16397079825401306, -0.011289164423942566, -0.039528943598270416, -0.017292417585849762, -0.8499859571456909]",1.226094723,1.108121753,-1,-0.8499859571,0.9959118366,"[-0.002092301845550537, 0.022499650716781616, 0.004779204726219177, -0.011289164423942566, -0.039528943598270416, -0.017292417585849762, 0.15001404285430908]",0.003575239331
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,8,11,2,"[0.6723214387893677, 0.0803571417927742, -0.22232143580913544, 0.0, 0.0, -0.0, -1.0]","[0.701191246509552, 0.106156125664711, -0.25484156608581543, 0.041341330856084824, -0.013401385396718979, 0.007128089666366577, -0.855012059211731]",1.227965951,1.140555859,-1,-0.8550120592,0.9936177731,"[0.028869807720184326, 0.025798983871936798, -0.03252013027667999, 0.041341330856084824, -0.013401385396718979, 0.007128089666366577, 0.14498794078826904]",0.003645375371
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,8,12,3,"[0.6241071224212646, 0.04821428656578064, -0.30267858505249023, 0.0, 0.0, -0.0, -1.0]","[0.6369533538818359, 0.08813666552305222, -0.31953850388526917, -4.4129788875579834e-05, -0.027674373239278793, 0.00032954663038253784, -0.8832529187202454]",1.21796906,1.138632655,-1,-0.8832529187,0.9963424206,"[0.012846231460571289, 0.039922378957271576, -0.01685991883277893, -4.4129788875579834e-05, -0.027674373239278793, 0.00032954663038253784, 0.11674708127975464]",0.002348419977
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,9,10,0,"[0.6830357313156128, 0.09107142686843872, -0.16875000298023224, 0.0, 0.0, -0.0, -1.0]","[0.6791934370994568, 0.13948437571525574, -0.1652354896068573, -0.013781476765871048, -0.004049323499202728, -0.002567106857895851, -0.8906869292259216]",1.226094723,1.140876174,-1,-0.8906869292,0.9974011183,"[-0.003842294216156006, 0.04841294884681702, 0.003514513373374939, -0.013781476765871048, -0.004049323499202728, -0.002567106857895851, 0.10931307077407837]",0.002076170407
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,9,11,1,"[0.6723214387893677, 0.0803571417927742, -0.22232143580913544, 0.0, 0.0, -0.0, -1.0]","[0.6681573987007141, 0.10812534391880035, -0.22009539604187012, -0.012494893744587898, -0.03779468685388565, -0.015586048364639282, -0.8823997378349304]",1.227965951,1.13447082,-1,-0.8823997378,0.9972330332,"[-0.0041640400886535645, 0.027768202126026154, 0.00222603976726532, -0.012494893744587898, -0.03779468685388565, -0.015586048364639282, 0.11760026216506958]",0.002350096358
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,9,12,2,"[0.6241071224212646, 0.04821428656578064, -0.30267858505249023, 0.0, 0.0, -0.0, -1.0]","[0.6752319931983948, 0.09591194987297058, -0.30010077357292175, 0.03812329098582268, -0.02088896557688713, 0.0021795742213726044, -0.8863698244094849]",1.21796906,1.158768296,-1,-0.8863698244,0.9942617416,"[0.05112487077713013, 0.04769766330718994, 0.0025778114795684814, 0.03812329098582268, -0.02088896557688713, 0.0021795742213726044, 0.11363017559051514]",0.002814538078
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,9,13,3,"[0.5946428775787354, 0.04821428656578064, -0.39375001192092896, 0.0, -0.014999999664723873, -0.0, -1.0]","[0.6136544346809387, 0.07976561784744263, -0.37392646074295044, 0.0011925175786018372, -0.027064017951488495, -0.0003652051091194153, -0.9142947196960449]",1.229304194,1.165943503,-1,-0.9142947197,0.9981762767,"[0.01901155710220337, 0.03155133128166199, 0.019823551177978516, 0.0011925175786018372, -0.012064018286764622, -0.0003652051091194153, 0.08570528030395508]",0.001320341486
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,10,11,0,"[0.6723214387893677, 0.0803571417927742, -0.22232143580913544, 0.0, 0.0, -0.0, -1.0]","[0.6557859778404236, 0.15270759165287018, -0.21863698959350586, -0.011506322771310806, -0.01496662013232708, -0.007726246491074562, -0.9145371317863464]",1.227965951,1.156707048,-1,-0.9145371318,0.9971261024,"[-0.016535460948944092, 0.07235044986009598, 0.0036844462156295776, -0.011506322771310806, -0.01496662013232708, -0.007726246491074562, 0.08546286821365356]",0.001891653868
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,10,12,1,"[0.6241071224212646, 0.04821428656578064, -0.30267858505249023, 0.0, 0.0, -0.0, -1.0]","[0.6503320932388306, 0.1102762371301651, -0.28004205226898193, -0.014911886304616928, -0.04306379705667496, -0.011752665042877197, -0.9056017994880676]",1.21796906,1.155787945,-1,-0.9056017995,0.9956272244,"[0.026224970817565918, 0.06206195056438446, 0.0226365327835083, -0.014911886304616928, -0.04306379705667496, -0.011752665042877197, 0.09439820051193237]",0.002311121207
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,10,13,2,"[0.5946428775787354, 0.04821428656578064, -0.39375001192092896, 0.0, -0.014999999664723873, -0.0, -1.0]","[0.6439316868782043, 0.09925913065671921, -0.356010377407074, 0.043273311108350754, -0.02515518292784691, 0.0023811906576156616, -0.9034720063209534]",1.229304194,1.170477033,-1,-0.9034720063,0.9950315952,"[0.049288809299468994, 0.05104484409093857, 0.03773963451385498, 0.043273311108350754, -0.010155183263123035, 0.0023811906576156616, 0.09652799367904663]",0.002536896151
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,10,14,3,"[0.6133928298950195, 0.08571428805589676, -0.4419642984867096, 0.0, -0.017142856493592262, -0.0, -1.0]","[0.5835468769073486, 0.08115628361701965, -0.42746761441230774, 0.004150591790676117, -0.03198372945189476, 0.0050821080803871155, -0.9233062267303467]",1.256671786,1.176181197,-1,-0.9233062267,0.9997333288,"[-0.0298459529876709, -0.004558004438877106, 0.014496684074401855, 0.004150591790676117, -0.014840872958302498, 0.0050821080803871155, 0.07669377326965332]",0.001038136077
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,11,12,0,"[0.6241071224212646, 0.04821428656578064, -0.30267858505249023, 0.0, 0.0, -0.0, -1.0]","[0.6457448601722717, 0.13968250155448914, -0.2982887327671051, -0.00810505822300911, -0.016090551391243935, -0.011041292920708656, -0.9589282274246216]",1.21796906,1.202274323,-1,-0.9589282274,0.9963324666,"[0.02163773775100708, 0.0914682149887085, 0.004389852285385132, -0.00810505822300911, -0.016090551391243935, -0.011041292920708656, 0.04107177257537842]",0.001569613582
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,11,13,1,"[0.5946428775787354, 0.04821428656578064, -0.39375001192092896, 0.0, -0.014999999664723873, -0.0, -1.0]","[0.6226766109466553, 0.0940684825181961, -0.3637862801551819, -0.00626300647854805, -0.04464293271303177, -0.0063984692096710205, -0.9442303776741028]",1.229304194,1.192711115,-1,-0.9442303777,0.99777776,"[0.028033733367919922, 0.045854195952415466, 0.02996373176574707, -0.00626300647854805, -0.02964293211698532, -0.0063984692096710205, 0.05576962232589722]",0.001122206217
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,11,14,2,"[0.6133928298950195, 0.08571428805589676, -0.4419642984867096, 0.0, -0.017142856493592262, -0.0, -1.0]","[0.5996636152267456, 0.09231889247894287, -0.43731996417045593, 0.045586343854665756, -0.03561237081885338, -0.004628278315067291, -0.9389467239379883]",1.256671786,1.201813936,-1,-0.9389467239,0.998870194,"[-0.013729214668273926, 0.006604604423046112, 0.004644334316253662, 0.045586343854665756, -0.018469514325261116, -0.004628278315067291, 0.06105327606201172]",0.0009174062288
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,11,15,3,"[0.5732142925262451, 0.12857143580913544, -0.5089285969734192, 0.003214285708963871, -0.02678571455180645, -0.0, -1.0]","[0.543727695941925, 0.06831638514995575, -0.504381537437439, 0.010729391127824783, -0.034483179450035095, 0.004625298082828522, -0.9524788856506348]",1.266823292,1.20964849,-1,-0.9524788857,0.9988099337,"[-0.02948659658432007, -0.06025505065917969, 0.004547059535980225, 0.007515105418860912, -0.007697464898228645, 0.004625298082828522, 0.047521114349365234]",0.000988026266
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,12,13,0,"[0.5946428775787354, 0.04821428656578064, -0.39375001192092896, 0.0, -0.014999999664723873, -0.0, -1.0]","[0.6469221115112305, 0.10367909073829651, -0.38519877195358276, -0.002226743847131729, -0.013350889086723328, -0.011974582448601723, -1.0025722980499268]",1.229304194,1.258218408,-1,-1.002572298,0.9983175993,"[0.05227923393249512, 0.05546480417251587, 0.008551239967346191, -0.002226743847131729, 0.0016491105780005455, -0.011974582448601723, -0.002572298049926758]",0.0008628959768
20260529_wam_gru_no_future_single_demo_overfit_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,12,14,1,"[0.6133928298950195, 0.08571428805589676, -0.4419642984867096, 0.0, -0.017142856493592262, -0.0, -1.0]","[0.5863732099533081, 0.06835855543613434, -0.45716798305511475, 0.009087041020393372, -0.044234663248062134, -0.00580887496471405, -0.9664332270622253]",1.256671786,1.222119093,-1,-0.9664332271,0.9993340969,"[-0.027019619941711426, -0.01735573261976242, -0.015203684568405151, 0.009087041020393372, -0.02709180675446987, -0.00580887496471405, 0.03356677293777466]",0.0004627778253
