run_id,model,split,trajectory_id,time_index,target_action_index,horizon,expert_action,pred_action,expert_action_norm,pred_action_norm,expert_gripper,pred_gripper,cosine_similarity,per_dimension_error,squared_error
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,5,8,2,"[0.7044642567634583, 0.11785714328289032, -0.02946428582072258, -0.003214285708963871, 0.0, -0.0, -1.0]","[0.713088870048523, 0.13213345408439636, -0.03888054937124252, -0.012355614453554153, -0.0010239966213703156, -0.004266347736120224, -1.070281744003296]",1.229243159,1.293499708,-1,-1.070281744,0.9995974302,"[0.008624613285064697, 0.014276310801506042, -0.009416263550519943, -0.009141328744590282, -0.0010239966213703156, -0.004266347736120224, -0.0702817440032959]",0.000772742962
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,5,9,3,"[0.7232142686843872, 0.1205357164144516, -0.09642857313156128, 0.0, 0.0, -0.0, -1.0]","[0.7206204533576965, 0.0978238433599472, -0.07702726125717163, -0.004964090883731842, 0.007221244275569916, -0.004566758871078491, -1.0516769886016846]",1.243730783,1.280983448,-1,-1.051676989,0.9992846847,"[-0.002593815326690674, -0.022711873054504395, 0.01940131187438965, -0.004964090883731842, 0.007221244275569916, -0.004566758871078491, -0.05167698860168457]",0.0005238747108
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,6,7,0,"[0.6991071701049805, 0.14464285969734192, -0.0, -0.017142856493592262, 0.0, -0.0, -1.0]","[0.7032991647720337, 0.15911000967025757, 0.019901122897863388, -0.014956586062908173, 0.01071351021528244, -0.0058279335498809814, -1.0276553630828857]",1.228806853,1.255702853,-1,-1.027655363,0.9997349381,"[0.004191994667053223, 0.01446714997291565, 0.019901122897863388, 0.0021862704306840897, 0.01071351021528244, -0.0058279335498809814, -0.027655363082885742]",0.0002201812749
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,6,8,1,"[0.7044642567634583, 0.11785714328289032, -0.02946428582072258, -0.003214285708963871, 0.0, -0.0, -1.0]","[0.7204991579055786, 0.13424187898635864, -0.028358805924654007, -0.011631574481725693, 0.0035727517679333687, -0.0191413052380085, -1.0118629932403564]",1.229243159,1.249930143,-1,-1.011862993,0.9997755289,"[0.01603490114212036, 0.016384735703468323, 0.001105479896068573, -0.008417288772761822, 0.0035727517679333687, -0.0191413052380085, -0.011862993240356445]",0.0001596478833
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,6,9,2,"[0.7232142686843872, 0.1205357164144516, -0.09642857313156128, 0.0, 0.0, -0.0, -1.0]","[0.7009877562522888, 0.11836227774620056, -0.0763113722205162, -0.006320219486951828, 0.005755428224802017, -0.004135206341743469, -1.0570305585861206]",1.243730783,1.276174188,-1,-1.057030559,0.9989939928,"[-0.02222651243209839, -0.0021734386682510376, 0.020117200911045074, -0.006320219486951828, 0.005755428224802017, -0.004135206341743469, -0.057030558586120605]",0.0006065854686
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,6,10,3,"[0.6830357313156128, 0.09107142686843872, -0.16875000298023224, 0.0, 0.0, -0.0, -1.0]","[0.7081508040428162, 0.0925569236278534, -0.1324973702430725, -0.003854852169752121, 0.009254664182662964, 0.0013540387153625488, -1.0323145389556885]",1.226094723,1.262289762,-1,-1.032314539,0.9994237423,"[0.02511507272720337, 0.0014854967594146729, 0.03625263273715973, -0.003854852169752121, 0.009254664182662964, 0.0013540387153625488, -0.03231453895568848]",0.0004419712059
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,7,8,0,"[0.7044642567634583, 0.11785714328289032, -0.02946428582072258, -0.003214285708963871, 0.0, -0.0, -1.0]","[0.7224485278129578, 0.1332366019487381, -0.025044023990631104, -0.005945827811956406, 0.004229024052619934, -0.008640192449092865, -1.0216878652572632]",1.229243159,1.258683801,-1,-1.021687865,0.9999085069,"[0.01798427104949951, 0.015379458665847778, 0.0044202618300914764, -0.0027315421029925346, 0.004229024052619934, -0.008640192449092865, -0.021687865257263184]",0.0001642661082
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,7,9,1,"[0.7232142686843872, 0.1205357164144516, -0.09642857313156128, 0.0, 0.0, -0.0, -1.0]","[0.7175363898277283, 0.1123046949505806, -0.07605713605880737, 0.0005268342792987823, 0.005547818727791309, -0.01924258843064308, -1.0263464450836182]",1.243730783,1.259779334,-1,-1.026346445,0.999568224,"[-0.0056778788566589355, -0.008231021463871002, 0.020371437072753906, 0.0005268342792987823, 0.005547818727791309, -0.01924258843064308, -0.026346445083618164]",0.0002300645283
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,7,10,2,"[0.6830357313156128, 0.09107142686843872, -0.16875000298023224, 0.0, 0.0, -0.0, -1.0]","[0.6976821422576904, 0.10119578242301941, -0.14320340752601624, -0.00035114213824272156, -0.0023562125861644745, -0.002526678144931793, -1.0679911375045776]",1.226094723,1.287682176,-1,-1.067991138,0.9994263649,"[0.014646410942077637, 0.010124355554580688, 0.025546595454216003, -0.00035114213824272156, -0.0023562125861644745, -0.002526678144931793, -0.06799113750457764]",0.0008006431744
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,7,11,3,"[0.6723214387893677, 0.0803571417927742, -0.22232143580913544, 0.0, 0.0, -0.0, -1.0]","[0.6911174058914185, 0.07690268754959106, -0.20907925069332123, -0.00656517967581749, 0.0030994638800621033, -0.0015822425484657288, -1.0254439115524292]",1.227965951,1.256527662,-1,-1.025443912,0.9998614788,"[0.01879596710205078, -0.003454454243183136, 0.013242185115814209, -0.00656517967581749, 0.0030994638800621033, -0.0015822425484657288, -0.0254439115524292]",0.0001775973651
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,8,9,0,"[0.7232142686843872, 0.1205357164144516, -0.09642857313156128, 0.0, 0.0, -0.0, -1.0]","[0.7128026485443115, 0.10835356265306473, -0.08188210427761078, -0.007437493652105331, 0.005709439516067505, -0.007428891956806183, -1.016329050064087]",1.243730783,1.248839736,-1,-1.01632905,0.9997256994,"[-0.010411620140075684, -0.012182153761386871, 0.0145464688539505, -0.007437493652105331, 0.005709439516067505, -0.007428891956806183, -0.016329050064086914]",0.0001254495437
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,8,10,1,"[0.6830357313156128, 0.09107142686843872, -0.16875000298023224, 0.0, 0.0, -0.0, -1.0]","[0.7012504935264587, 0.08892977982759476, -0.13989239931106567, 0.005156625062227249, 0.004286003299057484, -0.017699364572763443, -1.0163459777832031]",1.226094723,1.246012807,-1,-1.016345978,0.9995426536,"[0.018214762210845947, -0.0021416470408439636, 0.028857603669166565, 0.005156625062227249, 0.004286003299057484, -0.017699364572763443, -0.016345977783203125]",0.0002563635062
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,8,11,2,"[0.6723214387893677, 0.0803571417927742, -0.22232143580913544, 0.0, 0.0, -0.0, -1.0]","[0.6706312298774719, 0.08337859809398651, -0.21261781454086304, 0.0011212192475795746, -0.0036449097096920013, -0.0002902597188949585, -1.0613703727722168]",1.227965951,1.276098013,-1,-1.061370373,0.9994989634,"[-0.001690208911895752, 0.003021456301212311, 0.0097036212682724, 0.0011212192475795746, -0.0036449097096920013, -0.0002902597188949585, -0.0613703727722168]",0.0005552993971
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,8,12,3,"[0.6241071224212646, 0.04821428656578064, -0.30267858505249023, 0.0, 0.0, -0.0, -1.0]","[0.6555364727973938, 0.06852518767118454, -0.2769743502140045, -0.0023704692721366882, -0.0033305473625659943, -0.001196242868900299, -1.0497066974639893]",1.21796906,1.270055413,-1,-1.049706697,0.9994062781,"[0.03142935037612915, 0.0203109011054039, 0.025704234838485718, -0.0023704692721366882, -0.0033305473625659943, -0.001196242868900299, -0.04970669746398926]",0.0006499918527
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,9,10,0,"[0.6830357313156128, 0.09107142686843872, -0.16875000298023224, 0.0, 0.0, -0.0, -1.0]","[0.7072251439094543, 0.08276283740997314, -0.14148131012916565, -0.012460634112358093, 0.005511805415153503, -0.010306358337402344, -1.0204355716705322]",1.226094723,1.252443552,-1,-1.020435572,0.9995399117,"[0.024189412593841553, -0.008308589458465576, 0.02726869285106659, -0.012460634112358093, 0.005511805415153503, -0.010306358337402344, -0.020435571670532227]",0.0003010318324
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,9,11,1,"[0.6723214387893677, 0.0803571417927742, -0.22232143580913544, 0.0, 0.0, -0.0, -1.0]","[0.687264084815979, 0.06864164024591446, -0.2078181803226471, 0.009293023496866226, 0.006465268321335316, -0.009932029992341995, -1.0133516788482666]",1.227965951,1.243921399,-1,-1.013351679,0.9997637868,"[0.014942646026611328, -0.011715501546859741, 0.014503255486488342, 0.009293023496866226, 0.006465268321335316, -0.009932029992341995, -0.013351678848266602]",0.0001394217979
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,9,12,2,"[0.6241071224212646, 0.04821428656578064, -0.30267858505249023, 0.0, 0.0, -0.0, -1.0]","[0.6423571705818176, 0.0694342851638794, -0.2833004295825958, -0.0009413622319698334, -0.005699183791875839, 0.002569429576396942, -1.0600863695144653]",1.21796906,1.273391604,-1,-1.06008637,0.9994397759,"[0.01825004816055298, 0.021219998598098755, 0.01937815546989441, -0.0009413622319698334, -0.005699183791875839, 0.002569429576396942, -0.06008636951446533]",0.0006870295038
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,9,13,3,"[0.5946428775787354, 0.04821428656578064, -0.39375001192092896, 0.0, -0.014999999664723873, -0.0, -1.0]","[0.622423529624939, 0.06472951918840408, -0.34572649002075195, 0.0018715709447860718, -0.01085146889090538, -0.003781713545322418, -1.0411204099655151]",1.229304194,1.263010263,-1,-1.04112041,0.9987309575,"[0.027780652046203613, 0.016515232622623444, 0.048023521900177, 0.0018715709447860718, 0.004148530773818493, -0.003781713545322418, -0.04112040996551514]",0.0007252398063
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,10,11,0,"[0.6723214387893677, 0.0803571417927742, -0.22232143580913544, 0.0, 0.0, -0.0, -1.0]","[0.6801201701164246, 0.08199619501829147, -0.19659264385700226, -0.006815336644649506, -0.0014345496892929077, -0.006958365440368652, -1.031994104385376]",1.227965951,1.254210591,-1,-1.031994104,0.9996242523,"[0.007798731327056885, 0.001639053225517273, 0.02572879195213318, -0.006815336644649506, -0.0014345496892929077, -0.006958365440368652, -0.03199410438537598]",0.0002637179568
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,10,12,1,"[0.6241071224212646, 0.04821428656578064, -0.30267858505249023, 0.0, 0.0, -0.0, -1.0]","[0.662719190120697, 0.07457143068313599, -0.2752724885940552, 0.007546711713075638, 0.0012705447152256966, -0.006890509277582169, -1.0227489471435547]",1.21796906,1.251660585,-1,-1.022748947,0.999204576,"[0.03861206769943237, 0.026357144117355347, 0.02740609645843506, 0.007546711713075638, 0.0012705447152256966, -0.006890509277582169, -0.022748947143554688]",0.0005086066085
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,10,13,2,"[0.5946428775787354, 0.04821428656578064, -0.39375001192092896, 0.0, -0.014999999664723873, -0.0, -1.0]","[0.6233292818069458, 0.07436014711856842, -0.34560179710388184, 0.0019021444022655487, -0.008676651865243912, -0.0051165297627449036, -1.0578945875167847]",1.229304194,1.277793169,-1,-1.057894588,0.998441875,"[0.02868640422821045, 0.02614586055278778, 0.04814821481704712, 0.0019021444022655487, 0.006323347799479961, -0.0051165297627449036, -0.05789458751678467]",0.001035190304
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,10,14,3,"[0.6133928298950195, 0.08571428805589676, -0.4419642984867096, 0.0, -0.017142856493592262, -0.0, -1.0]","[0.5968577265739441, 0.08378671109676361, -0.4116551876068115, 0.004425108432769775, -0.020464325323700905, -0.004069410264492035, -1.0561935901641846]",1.256671786,1.284024596,-1,-1.05619359,0.9988681674,"[-0.01653510332107544, -0.0019275769591331482, 0.03030911087989807, 0.004425108432769775, -0.0033214688301086426, -0.004069410264492035, -0.05619359016418457]",0.0006286658463
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,11,12,0,"[0.6241071224212646, 0.04821428656578064, -0.30267858505249023, 0.0, 0.0, -0.0, -1.0]","[0.6583362221717834, 0.07734991610050201, -0.26928815245628357, -0.0065871067345142365, 0.0009381473064422607, -0.008383437991142273, -1.0220346450805664]",1.21796906,1.247627735,-1,-1.022034645,0.9990603328,"[0.0342290997505188, 0.029135629534721375, 0.033390432596206665, -0.0065871067345142365, 0.0009381473064422607, -0.008383437991142273, -0.022034645080566406]",0.0005336449831
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,11,13,1,"[0.5946428775787354, 0.04821428656578064, -0.39375001192092896, 0.0, -0.014999999664723873, -0.0, -1.0]","[0.6331269145011902, 0.08112964779138565, -0.3460843861103058, 0.009580276906490326, -0.001904117874801159, -0.008023712784051895, -1.0327541828155518]",1.229304194,1.26251626,-1,-1.032754183,0.9983459115,"[0.038484036922454834, 0.03291536122560501, 0.04766562581062317, 0.009580276906490326, 0.013095881789922714, -0.008023712784051895, -0.03275418281555176]",0.0008909935132
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,11,14,2,"[0.6133928298950195, 0.08571428805589676, -0.4419642984867096, 0.0, -0.017142856493592262, -0.0, -1.0]","[0.5931263566017151, 0.08826631307601929, -0.4213489592075348, 0.0058586485683918, -0.016743917018175125, -0.0040925778448581696, -1.0570504665374756]",1.256671786,1.286394954,-1,-1.057050467,0.9989901781,"[-0.020266473293304443, 0.002552025020122528, 0.020615339279174805, 0.0058586485683918, 0.00039893947541713715, -0.0040925778448581696, -0.057050466537475586]",0.0005926032318
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,11,15,3,"[0.5732142925262451, 0.12857143580913544, -0.5089285969734192, 0.003214285708963871, -0.02678571455180645, -0.0, -1.0]","[0.5649072527885437, 0.10250169783830643, -0.49103739857673645, 0.009089026600122452, -0.028839243575930595, -0.0042907074093818665, -1.0460996627807617]",1.266823292,1.290736914,-1,-1.046099663,0.9991807938,"[-0.008307039737701416, -0.02606973797082901, 0.01789119839668274, 0.005874740891158581, -0.0020535290241241455, -0.0042907074093818665, -0.04609966278076172]",0.0004644359287
20260529_wam_gru_no_future_single_demo_overfit_lr0p001_seed0,wam_gru_dinov2s_no_future,eval_same_demo_teacher_forced,datasets/libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5:data/demo_0,12,13,0,"[0.5946428775787354, 0.04821428656578064, -0.39375001192092896, 0.0, -0.014999999664723873, -0.0, -1.0]","[0.6314592957496643, 0.07996227592229843, -0.35496851801872253, -0.008517205715179443, 0.0012696683406829834, -0.008218716830015182, -0.9995201230049133]",1.229304194,1.237060905,-1,-0.999520123,0.9986149669,"[0.036816418170928955, 0.03174798935651779, 0.03878149390220642, -0.008517205715179443, 0.01626966893672943, -0.008218716830015182, 0.0004798769950866699]",0.0006103442283
